,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Unnamed: 0,Age,VIP,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,Transported,Cabin
6785,False,False,True,False,False,True,6785,19.0,False,862.0,0.0,5.0,2032.0,0.0,False,5
6786,False,True,False,True,False,False,6786,33.0,False,0.0,3676.0,0.0,1743.0,1.0,True,4
6787,True,False,False,False,False,True,6787,28.82793046746535,False,0.0,11.0,793.0,0.0,84.0,True,5
6788,True,False,False,False,True,False,6788,31.0,False,0.0,0.0,0.0,0.0,0.0,False,5
6789,True,False,False,False,False,True,6789,37.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6790,True,False,False,False,True,False,6790,19.0,False,0.0,0.0,0.0,0.0,0.0,True,4
6791,True,False,False,False,False,True,6791,18.0,False,0.0,0.0,773.0,0.0,4.0,False,5
6792,False,True,False,True,False,False,6792,47.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6793,False,True,False,False,False,True,6793,26.0,False,0.0,6050.0,0.0,662.0,920.0,False,6
6794,False,True,False,False,False,True,6794,25.0,False,0.0,3590.0,0.0,27.0,0.0,True,4
6795,True,False,False,False,False,True,6795,38.0,True,102.0,12.0,14.0,669.0,0.0,False,2
6796,True,False,False,False,False,True,6796,53.0,False,3.0,2251.0,0.0,95.0,12.0,True,6
6797,True,False,False,False,False,True,6797,38.0,False,0.0,338.0,0.0,453.0,0.0,False,6
6800,True,False,False,False,False,True,6800,18.0,False,3.0,688.0,0.0,0.0,23.0,True,6
6801,False,True,False,False,False,True,6801,14.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6802,False,True,False,False,False,True,6802,32.0,False,0.0,1369.0,29.0,662.0,22.0,False,6
6803,False,True,False,False,False,True,6803,44.0,False,0.0,0.0,16.0,72.0,4304.0,False,5
6804,True,False,False,False,True,False,6804,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6805,False,True,False,False,False,True,6805,2.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6806,False,True,False,False,False,True,6806,28.0,False,0.0,2896.0,46.0,5248.0,8169.0,False,5
6807,False,True,False,False,False,True,6807,27.0,True,0.0,0.0,0.0,0.0,0.0,True,5
6808,False,True,False,False,False,True,6808,29.0,False,0.0,0.0,0.0,0.0,0.0,True,1
6810,True,False,False,False,False,True,6810,14.0,False,0.0,0.0,766.0,0.0,0.0,False,6
6811,True,False,False,False,False,True,6811,17.0,False,0.0,0.0,0.0,0.0,0.0,True,1
6812,True,False,False,False,False,True,6812,35.0,False,150.0,0.0,96.0,638.0,0.0,True,1
6813,True,False,False,False,False,True,6813,36.0,False,0.0,129.0,0.0,177.0,444.0,False,2
6816,False,True,False,False,False,True,6816,37.0,False,300.0,3434.0,0.0,1.0,171.0,True,6
6817,True,False,False,False,False,True,6817,37.0,False,541.0,38.0,713.0,316.0,0.0,False,5
6818,True,False,False,False,False,True,6818,24.0,False,1.0,194.0,0.0,0.0,632.0,True,6
6819,False,False,True,False,False,True,6819,28.82793046746535,False,1030.0,0.0,158.0,0.0,28.0,False,5
6820,True,False,False,False,False,True,6820,38.0,False,622.0,1319.0,42.0,1.0,444.0,False,5
6821,True,False,False,False,False,True,6821,28.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6822,True,False,False,False,False,True,6822,0.0,False,0.0,0.0,0.0,0.0,0.0,True,4
6823,True,False,False,False,False,True,6823,16.0,False,23.0,479.0,0.0,0.0,373.0,False,1
6824,True,False,False,False,False,True,6824,25.0,False,0.0,0.0,879.0,0.0,0.0,False,1
6825,True,False,False,True,False,False,6825,22.0,False,30.0,0.0,690.0,41.0,0.0,True,5
6826,False,False,True,False,False,True,6826,24.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6827,True,False,False,False,True,False,6827,37.0,False,501.0,0.0,179.0,1.0,0.0,True,4
6828,False,False,True,False,False,True,6828,21.0,False,21.0,0.0,874.0,226.0,0.0,True,5
6829,False,True,False,False,False,True,6829,53.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6830,False,True,False,False,False,True,6830,0.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6831,False,True,False,False,False,True,6831,2.0,False,0.0,0.0,0.0,0.0,0.0,False,6
6832,False,True,False,False,False,True,6832,64.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6834,False,True,False,False,False,True,6834,40.0,False,0.0,0.0,0.0,0.0,0.0,True,1
6835,False,True,False,False,False,True,6835,32.0,False,0.0,163.0,0.0,6953.0,50.0,False,6
6836,False,True,False,True,False,False,6836,54.0,True,0.0,316.0,1.0,2038.0,388.0,False,5
6837,True,False,False,False,False,True,6837,30.0,True,0.0,0.0,0.0,0.0,0.0,True,5
6838,False,True,False,True,False,False,6838,37.0,False,0.0,1379.0,130.0,1488.0,75.0,False,6
6839,False,False,True,False,False,True,6839,20.0,False,3191.0,0.0,211.0,21.0,117.0,False,4
6840,False,False,True,False,False,True,6840,22.0,False,741.0,0.0,1028.0,0.0,0.0,False,5
6841,True,False,False,False,True,False,6841,57.0,False,0.0,1.0,0.0,664.0,19.0,False,5
6842,True,False,False,False,False,True,6842,34.0,False,0.0,0.0,0.0,0.0,0.0,True,2
6843,False,True,False,False,False,True,6843,51.0,False,0.0,980.0,273.0,2775.0,419.0,False,2
6844,False,False,True,False,False,True,6844,47.0,False,0.0,0.0,0.0,0.0,0.0,False,5
6845,True,False,False,False,False,True,6845,22.0,False,593.0,34.0,0.0,0.0,0.0,False,5
6846,False,True,False,False,False,True,6846,36.0,False,0.0,1606.0,511.0,89.0,2220.0,False,2
6848,False,False,True,False,False,True,6848,60.0,False,180.0,0.0,414.0,1181.0,0.0,False,2
6849,False,False,True,False,False,True,6849,39.0,False,197.0,0.0,2401.0,0.0,0.0,True,2
6850,False,False,True,False,False,True,6850,18.0,False,49.0,0.0,2885.0,1.0,0.0,True,6
6851,False,True,False,True,False,False,6851,30.0,False,0.0,0.0,0.0,0.0,0.0,True,2
6852,False,False,True,False,False,True,6852,45.0,False,1781.0,0.0,17.0,0.0,23.0,False,2
6853,True,False,False,False,False,True,6853,30.0,False,0.0,0.0,0.0,0.0,1150.0,False,2
6854,True,False,False,False,False,True,6854,21.0,False,1046.0,1.0,0.0,1.0,0.0,False,2
6855,False,False,True,False,False,True,6855,0.0,False,0.0,0.0,0.0,0.0,0.0,True,2
6856,False,False,True,True,False,False,6856,51.0,False,40.0,716.0,1907.0,0.0,0.0,True,2
6857,False,False,True,False,False,True,6857,22.0,False,100.0,0.0,1050.0,0.0,23.0,False,2
6858,False,True,False,False,False,True,6858,26.0,False,0.0,896.0,0.0,690.0,1.0,True,6
6859,True,False,False,False,False,True,6859,10.0,False,0.0,0.0,0.0,0.0,0.0,False,5
6860,True,False,False,False,False,True,6860,21.0,False,42.0,606.0,1.0,38.0,100.0,False,5
6861,True,False,False,True,False,False,6861,14.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6862,True,False,False,False,False,True,6862,28.82793046746535,False,0.0,1.0,12.0,0.0,779.0,False,4
6863,True,False,False,False,False,True,6863,43.0,False,473.0,1390.0,0.0,0.0,0.0,True,5
6864,True,False,False,False,True,False,6864,22.0,False,28.0,194.0,2.0,0.0,370.0,True,5
6865,True,False,False,False,False,True,6865,22.0,False,401.0,0.0,196.0,0.0,126.0,False,6
6866,True,False,False,False,True,False,6866,23.0,False,0.0,0.0,0.0,0.0,0.0,True,3
6867,False,True,False,False,False,True,6867,25.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6868,False,True,False,False,False,True,6868,35.0,False,0.0,0.0,0.0,0.0,0.0,True,4
6869,True,False,False,False,False,True,6869,30.0,False,0.0,0.0,0.0,27.0,764.0,False,6
6870,True,False,False,False,False,True,6870,37.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6871,True,False,False,True,False,False,6871,21.0,False,61.0,201.0,222.0,161.0,60.0,False,1
6872,True,False,False,True,False,False,6872,36.0,False,207.0,0.0,450.0,94.0,0.0,True,1
6873,True,False,False,False,False,True,6873,13.0,False,305.0,582.0,12.0,19.0,0.0,False,3
6874,True,False,False,True,False,False,6874,22.0,False,0.0,642.0,0.0,52.0,0.0,False,5
6877,False,True,False,True,False,False,6877,38.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6879,False,False,True,False,False,True,6879,20.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6881,True,False,False,False,True,False,6881,36.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6882,False,True,False,True,False,False,6882,52.0,False,360.0,1314.0,8.0,641.0,66.0,True,5
6883,False,True,False,True,False,False,6883,32.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6884,False,True,False,True,False,False,6884,35.0,False,0.0,0.0,0.0,0.0,0.0,True,2
6885,False,True,False,True,False,False,6885,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,5
6886,False,True,False,False,False,True,6886,36.0,False,83.0,1186.0,0.0,2160.0,736.0,False,3
6887,False,True,False,False,False,True,6887,36.0,False,31.0,3585.0,31.0,1400.0,0.0,False,1
6889,False,False,True,False,False,True,6889,33.0,False,627.0,0.0,171.0,254.0,130.0,False,5
6890,True,False,False,False,False,True,6890,40.0,False,678.0,0.0,229.0,0.0,0.0,False,6
6891,True,False,False,False,False,True,6891,24.0,False,185.0,0.0,478.0,29.0,0.0,True,5
6892,True,False,False,False,False,True,6892,35.0,False,0.0,0.0,885.0,0.0,0.0,True,5
6893,False,False,True,False,False,True,6893,29.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6894,False,False,True,False,False,True,6894,33.0,False,728.0,0.0,285.0,0.0,0.0,False,5
6895,True,False,False,False,False,True,6895,51.0,False,3.0,33.0,12.0,38.0,896.0,False,6
6896,False,False,True,False,False,True,6896,10.0,True,0.0,0.0,0.0,0.0,0.0,True,6
6897,True,False,False,False,False,True,6897,41.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6898,True,False,False,True,False,False,6898,26.0,False,1.0,0.0,0.0,0.0,718.0,True,5
6899,True,False,False,False,False,True,6899,39.0,False,19.0,102.0,0.0,678.0,0.0,False,0
6900,False,False,True,False,False,True,6900,14.0,False,738.0,5.0,297.0,0.0,0.0,False,2
6901,False,False,True,False,False,True,6901,28.0,False,1059.0,0.0,6.0,117.0,0.0,False,1
6902,True,False,False,False,False,True,6902,18.0,False,0.0,949.0,0.0,0.0,0.0,False,6
6903,False,False,True,False,False,True,6903,41.0,False,2754.0,398.0,21.0,0.0,0.0,False,5
6905,True,False,False,False,False,True,6905,26.0,False,814.0,0.0,29.0,16.0,181.0,False,4
6907,True,False,False,False,False,True,6907,63.0,True,0.0,0.0,424.0,0.0,2027.0,False,5
6909,False,True,False,False,False,True,6909,27.0,False,15.0,2886.0,0.0,249.0,71.0,True,3
6910,True,False,False,False,False,True,6910,47.0,False,2916.0,0.0,14.0,63.0,0.0,False,3
6911,False,False,True,False,False,True,6911,37.0,False,1413.0,0.0,584.0,3.0,0.0,True,4
6912,True,False,False,False,False,True,6912,14.0,False,399.0,22.0,458.0,506.0,187.0,False,5
6913,True,False,False,False,False,True,6913,27.0,False,0.0,63.0,8.0,129.0,2960.0,False,5
6914,False,False,True,False,False,True,6914,61.0,False,1711.0,0.0,0.0,0.0,8.0,False,5
6915,True,False,False,False,False,True,6915,39.0,False,2.0,0.0,0.0,2.0,787.0,False,5
6917,True,False,False,False,False,True,6917,30.0,False,2.0,0.0,5.0,1.0,962.0,False,5
6918,True,False,False,False,False,True,6918,26.0,False,0.0,0.0,902.0,0.0,0.0,False,4
6919,False,True,False,False,False,True,6919,25.0,False,0.0,115.0,0.0,1823.0,4041.0,False,1
6922,False,True,False,False,False,True,6922,60.0,False,0.0,307.0,0.0,484.0,1967.0,False,4
6923,True,False,False,True,False,False,6923,16.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6924,True,False,False,False,False,True,6924,50.0,False,0.0,185.0,0.0,1.0,558.0,True,5
6925,True,False,False,False,False,True,6925,22.0,False,0.0,0.0,1.0,95.0,605.0,False,6
6926,True,False,False,False,True,False,6926,15.0,False,0.0,0.0,9.0,0.0,952.0,False,6
6928,True,False,False,True,False,False,6928,58.0,False,0.0,435.0,2.0,0.0,239.0,False,6
6931,False,True,False,False,False,True,6931,60.0,False,0.0,3435.0,0.0,5458.0,10.0,False,6
6932,False,True,False,False,False,True,6932,46.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6934,True,False,False,False,False,True,6934,40.0,False,0.0,0.0,0.0,0.0,0.0,False,5
6936,True,False,False,True,False,False,6936,23.0,False,3.0,0.0,2.0,61.0,634.0,False,5
6937,True,False,False,False,True,False,6937,21.0,False,0.0,434.0,0.0,75.0,135.0,True,5
6938,True,False,False,True,False,False,6938,29.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6939,False,True,False,True,False,False,6939,23.0,True,0.0,0.0,0.0,0.0,0.0,True,2
6940,False,True,False,True,False,False,6940,41.0,False,0.0,0.0,0.0,0.0,0.0,True,2
6941,True,False,False,False,False,True,6941,20.0,False,0.0,802.0,0.0,16.0,0.0,False,5
6942,True,False,False,False,False,True,6942,24.0,False,821.0,0.0,0.0,68.0,0.0,False,3
6943,False,False,True,False,False,True,6943,21.0,False,2611.0,0.0,103.0,4.0,0.0,False,4
6944,False,False,True,False,False,True,6944,55.0,False,1236.0,0.0,52.0,0.0,0.0,False,5
6945,True,False,False,False,False,True,6945,21.0,False,0.0,70.0,2.0,0.0,486.0,False,4
6946,True,False,False,True,False,False,6946,42.0,False,0.0,0.0,0.0,0.0,0.0,True,3
6947,True,False,False,False,False,True,6947,40.0,False,2.0,147.0,0.0,1695.0,1147.0,False,3
6949,False,True,False,False,False,True,6949,26.0,False,0.0,0.0,0.0,0.0,0.0,True,4
6950,True,False,False,False,True,False,6950,43.0,False,0.0,0.0,0.0,0.0,0.0,False,2
6951,True,False,False,False,False,True,6951,20.0,False,9.0,0.0,1540.0,0.0,0.0,False,2
6952,True,False,False,False,True,False,6952,19.0,False,40.0,0.0,77.0,572.0,0.0,False,6
6953,False,True,False,False,False,True,6953,40.0,False,0.0,3508.0,761.0,12.0,32.0,True,6
6954,True,False,False,False,True,False,6954,17.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6955,True,False,False,False,False,True,6955,62.0,False,240.0,0.0,0.0,586.0,10.0,False,6
6957,True,False,False,False,False,True,6957,37.0,False,0.0,0.0,0.0,0.0,0.0,False,6
6958,True,False,False,False,False,True,6958,40.0,False,0.0,0.0,0.0,7.0,782.0,False,6
6959,True,False,False,True,False,False,6959,25.0,False,0.0,653.0,21.0,0.0,0.0,False,5
6960,False,True,False,True,False,False,6960,17.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6961,False,True,False,False,False,True,6961,46.0,False,0.0,0.0,0.0,0.0,0.0,True,2
6962,False,True,False,False,False,True,6962,38.0,False,4.0,5974.0,0.0,3682.0,197.0,False,2
6963,False,True,False,True,False,False,6963,43.0,True,0.0,486.0,0.0,0.0,2470.0,False,2
6964,False,True,False,True,False,False,6964,28.0,False,6.0,3392.0,3944.0,987.0,0.0,True,2
6965,False,True,False,False,False,True,6965,31.0,True,0.0,0.0,0.0,0.0,0.0,True,6
6966,False,True,False,False,True,False,6966,35.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6967,True,False,False,False,False,True,6967,19.0,True,105.0,271.0,1.0,377.0,17.0,True,4
6968,True,False,False,False,False,True,6968,24.0,False,0.0,0.0,217.0,0.0,544.0,False,6
6970,False,True,False,False,False,True,6970,16.0,False,0.0,1417.0,3.0,27.0,186.0,True,6
6971,False,True,False,True,False,False,6971,45.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6972,True,False,False,False,False,True,6972,19.0,False,294.0,79.0,536.0,0.0,0.0,False,6
6973,True,False,False,False,False,True,6973,23.0,False,0.0,1089.0,311.0,0.0,0.0,True,6
6974,True,False,False,False,False,True,6974,19.0,False,0.0,78.0,801.0,0.0,7.0,False,6
6976,True,False,False,False,False,True,6976,41.0,False,85.0,804.0,0.0,0.0,0.0,True,6
6977,True,False,False,False,False,True,6977,30.0,False,1110.0,0.0,439.0,5.0,0.0,False,5
6978,False,True,False,True,False,False,6978,41.0,True,0.0,10049.0,214.0,5287.0,1845.0,False,5
6979,False,False,True,False,False,True,6979,7.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6980,True,False,False,False,False,True,6980,39.0,False,1.0,875.0,0.0,6.0,0.0,True,1
6981,True,False,False,False,False,True,6981,47.0,False,0.0,61.0,805.0,0.0,6.0,True,1
6982,True,False,False,False,False,True,6982,21.0,False,550.0,0.0,61.0,4.0,5.0,False,4
6984,True,False,False,False,False,True,6984,19.0,False,879.0,0.0,0.0,10.0,0.0,False,5
6985,False,False,True,False,False,True,6985,50.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6986,False,True,False,False,False,True,6986,28.0,False,0.0,132.0,4.0,1915.0,0.0,False,5
6988,True,False,False,False,True,False,6988,24.0,False,549.0,3.0,201.0,0.0,0.0,False,6
6990,False,True,False,False,False,True,6990,38.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6991,False,True,False,True,False,False,6991,26.0,False,0.0,0.0,0.0,0.0,0.0,True,4
6992,True,False,False,False,False,True,6992,28.0,False,0.0,0.0,0.0,0.0,0.0,False,5
6993,False,True,False,True,False,False,6993,45.0,False,0.0,0.0,0.0,0.0,0.0,True,5
6994,False,True,False,False,False,True,6994,47.0,False,0.0,0.0,0.0,0.0,0.0,True,4
6995,False,True,False,False,False,True,6995,60.0,False,0.0,0.0,0.0,0.0,0.0,True,6
6996,True,False,False,True,False,False,6996,42.0,False,0.0,279.0,30.0,409.0,0.0,True,6
7000,True,False,False,False,False,True,7000,20.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7001,True,False,False,False,False,True,7001,18.0,False,960.0,672.0,0.0,0.0,168.0,False,5
7003,True,False,False,True,False,False,7003,25.0,False,244.0,0.0,40.0,294.0,124.0,False,5
7004,True,False,False,False,True,False,7004,20.0,False,120.0,321.0,0.0,932.0,175.0,False,5
7005,True,False,False,False,False,True,7005,23.0,False,509.0,0.0,193.0,0.0,2.0,False,5
7006,False,True,False,False,False,True,7006,48.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7007,False,True,False,True,False,False,7007,26.0,False,286.0,3387.0,575.0,213.0,548.0,True,5
7009,False,True,False,True,False,False,7009,27.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7010,False,True,False,True,False,False,7010,41.0,False,0.0,1616.0,0.0,758.0,400.0,True,2
7011,True,False,False,False,False,True,7011,21.0,False,0.0,0.0,0.0,0.0,0.0,True,2
7012,False,False,True,False,False,True,7012,71.0,False,1243.0,0.0,5.0,16.0,34.0,False,2
7013,True,False,False,False,False,True,7013,64.0,False,0.0,0.0,0.0,0.0,0.0,False,6
7014,False,True,False,False,False,True,7014,33.0,False,0.0,397.0,0.0,1249.0,845.0,False,6
7015,True,False,False,True,False,False,7015,24.0,False,786.0,0.0,0.0,309.0,0.0,True,5
7016,False,True,False,False,False,True,7016,35.0,False,0.0,0.0,0.0,0.0,0.0,True,0
7017,True,False,False,False,True,False,7017,13.0,False,0.0,0.0,0.0,0.0,0.0,True,0
7018,True,False,False,False,False,True,7018,11.0,False,0.0,0.0,0.0,0.0,0.0,True,0
7020,False,False,True,False,False,True,7020,43.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7021,False,False,True,False,False,True,7021,36.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7022,True,False,False,False,True,False,7022,22.0,False,27.0,0.0,0.0,663.0,0.0,False,5
7023,False,True,False,False,False,True,7023,56.0,False,0.0,5711.0,0.0,0.0,50.0,True,5
7024,False,False,True,False,False,True,7024,34.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7025,True,False,False,False,False,True,7025,46.0,False,0.0,0.0,1.0,0.0,1778.0,False,6
7026,False,False,True,False,True,False,7026,43.0,False,244.0,0.0,358.0,160.0,800.0,True,5
7027,True,False,False,True,False,False,7027,25.0,False,0.0,1435.0,0.0,0.0,0.0,True,3
7029,True,False,False,True,False,False,7029,14.0,False,0.0,184.0,16.0,1234.0,0.0,False,5
7030,True,False,False,False,False,True,7030,63.0,False,174.0,282.0,321.0,8.0,0.0,True,6
7031,False,False,True,False,False,True,7031,29.0,False,558.0,0.0,386.0,355.0,0.0,False,5
7032,False,False,True,False,True,False,7032,45.0,True,0.0,0.0,0.0,0.0,0.0,True,6
7034,False,False,True,False,False,True,7034,19.0,False,193.0,0.0,2956.0,0.0,0.0,True,6
7035,True,False,False,False,False,True,7035,53.0,False,2.0,794.0,425.0,0.0,397.0,False,2
7036,False,False,True,False,False,True,7036,45.0,False,2.0,36.0,1110.0,9.0,0.0,False,5
7037,False,True,False,True,False,False,7037,41.0,False,0.0,2383.0,0.0,2.0,97.0,True,1
7038,False,False,True,False,False,True,7038,68.0,True,523.0,0.0,859.0,201.0,782.0,False,5
7039,False,False,True,False,False,True,7039,5.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7040,False,False,True,False,False,True,7040,27.0,True,30.0,0.0,910.0,0.0,0.0,True,5
7041,True,False,False,True,False,False,7041,20.0,False,30.0,132.0,1121.0,0.0,0.0,True,5
7042,True,False,False,False,False,True,7042,54.0,True,1770.0,7.0,228.0,0.0,0.0,False,5
7043,True,False,False,False,False,True,7043,18.0,False,0.0,0.0,0.0,484.0,320.0,False,6
7044,False,True,False,True,False,False,7044,45.0,False,66.0,5974.0,0.0,0.0,625.0,True,5
7046,False,True,False,False,False,True,7046,37.0,False,1577.0,11396.0,0.0,1014.0,560.0,True,6
7047,True,False,False,False,False,True,7047,30.0,False,0.0,2.0,0.0,690.0,86.0,False,6
7048,False,False,True,False,False,True,7048,51.0,True,511.0,0.0,291.0,4212.0,0.0,False,6
7049,False,False,True,False,False,True,7049,3.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7050,False,False,True,False,False,True,7050,3.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7051,True,False,False,False,False,True,7051,19.0,False,2110.0,0.0,0.0,0.0,1.0,False,2
7052,True,False,False,False,False,True,7052,19.0,False,0.0,789.0,0.0,0.0,0.0,False,5
7053,True,False,False,False,False,True,7053,6.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7054,True,False,False,True,False,False,7054,4.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7056,True,False,False,False,False,True,7056,37.0,False,1442.0,4.0,0.0,3.0,0.0,False,3
7057,False,False,True,True,False,False,7057,18.0,False,1092.0,0.0,208.0,150.0,0.0,False,6
7059,True,False,False,False,False,True,7059,25.0,False,0.0,779.0,0.0,2.0,6.0,False,5
7060,True,False,False,False,False,True,7060,52.0,False,0.0,0.0,47.0,2059.0,0.0,False,5
7063,True,False,False,False,True,False,7063,25.0,False,15.0,3.0,0.0,635.0,0.0,False,5
7064,False,True,False,False,False,True,7064,26.0,False,0.0,0.0,0.0,0.0,0.0,True,0
7066,True,False,False,False,False,True,7066,58.0,False,1366.0,257.0,0.0,0.0,311.0,False,0
7067,True,False,False,False,False,True,7067,44.0,False,657.0,0.0,103.0,0.0,394.0,False,5
7068,True,False,False,False,False,True,7068,41.0,False,0.0,0.0,0.0,0.0,908.0,False,1
7069,True,False,False,False,False,True,7069,24.0,False,0.0,0.0,643.0,167.0,0.0,True,4
7070,True,False,False,False,False,True,7070,41.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7071,True,False,False,False,True,False,7071,23.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7072,False,True,False,False,False,True,7072,27.0,False,390.0,1377.0,0.0,2809.0,4914.0,False,5
7073,False,True,False,True,False,False,7073,61.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7074,True,False,False,False,False,True,7074,18.0,False,0.0,732.0,2.0,13.0,47.0,True,6
7075,True,False,False,False,False,True,7075,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7076,False,True,False,False,False,True,7076,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,True,5
7077,False,True,False,True,False,False,7077,15.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7078,True,False,False,True,False,False,7078,12.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7079,True,False,False,False,True,False,7079,40.0,False,420.0,0.0,345.0,1.0,0.0,False,6
7080,True,False,False,False,False,True,7080,19.0,False,122.0,2.0,0.0,480.0,565.0,True,4
7081,False,False,True,False,False,True,7081,18.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7082,False,True,False,False,False,True,7082,48.0,True,313.0,2864.0,0.0,0.0,12424.0,False,6
7084,True,False,False,False,False,True,7084,35.0,False,4.0,53.0,0.0,0.0,844.0,False,5
7085,True,False,False,False,False,True,7085,29.0,False,0.0,0.0,702.0,0.0,56.0,False,0
7086,True,False,False,False,False,True,7086,54.0,False,118.0,0.0,0.0,669.0,0.0,False,0
7087,True,False,False,False,False,True,7087,28.82793046746535,False,0.0,0.0,0.0,0.0,0.0,False,0
7088,True,False,False,False,False,True,7088,22.0,False,0.0,19.0,1468.0,2.0,119.0,True,5
7089,True,False,False,False,True,False,7089,18.0,False,0.0,0.0,0.0,0.0,0.0,True,4
7090,True,False,False,False,False,True,7090,26.0,False,0.0,652.0,97.0,43.0,0.0,True,4
7091,True,False,False,False,True,False,7091,19.0,False,10.0,24.0,0.0,0.0,565.0,False,5
7092,True,False,False,False,False,True,7092,22.0,False,0.0,0.0,441.0,0.0,423.0,False,5
7093,False,True,False,False,False,True,7093,17.0,False,0.0,0.0,0.0,0.0,0.0,True,3
7094,True,False,False,False,False,True,7094,18.0,False,388.0,182.0,0.0,66.0,140.0,False,5
7095,False,False,True,True,False,False,7095,39.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7096,False,True,False,False,False,True,7096,37.0,False,2.0,7272.0,0.0,50.0,1282.0,True,5
7098,False,True,False,True,False,False,7098,25.0,False,0.0,772.0,0.0,125.0,5913.0,False,6
7099,False,True,False,False,False,True,7099,9.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7100,True,False,False,True,False,False,7100,15.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7101,True,False,False,False,False,True,7101,19.0,False,380.0,0.0,416.0,0.0,8.0,False,5
7102,False,False,True,False,False,True,7102,18.0,False,3591.0,0.0,158.0,0.0,120.0,False,6
7103,False,False,True,False,False,True,7103,50.0,True,828.0,0.0,572.0,1367.0,0.0,False,5
7104,True,False,False,False,False,True,7104,14.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7105,True,False,False,False,True,False,7105,19.0,False,0.0,0.0,0.0,0.0,0.0,False,5
7106,False,True,False,True,False,False,7106,33.0,False,0.0,0.0,0.0,0.0,0.0,True,5
7107,False,True,False,False,False,True,7107,23.0,False,30.0,2237.0,1.0,49.0,52.0,True,5
7109,True,False,False,False,True,False,7109,14.0,False,80.0,130.0,0.0,1323.0,0.0,False,5
7110,True,False,False,True,False,False,7110,14.0,False,653.0,0.0,4.0,0.0,0.0,False,5
7111,True,False,False,False,True,False,7111,45.0,False,1.0,7.0,56.0,613.0,0.0,True,5
7112,True,False,False,False,False,True,7112,22.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7113,False,False,True,False,False,True,7113,36.0,False,32.0,355.0,1826.0,9.0,0.0,True,1
7114,False,True,False,False,False,True,7114,19.0,False,0.0,0.0,0.0,0.0,0.0,True,3
7115,False,True,False,False,False,True,7115,59.0,False,0.0,0.0,0.0,0.0,0.0,True,6
7116,True,False,False,False,False,True,7116,31.0,False,0.0,1000.0,0.0,19.0,1776.0,False,4
7117,False,True,False,True,False,False,7117,31.0,False,0.0,0.0,0.0,0.0,0.0,True,6
